CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
117,32,20260101,396,17,0.06,0.13,367.69,796.66,6557.13
865,32,20260101,445,6,0.09,0.08,246.51,219.12,2711.61
240,32,20260101,32,4,0.12,0.09,119.51,89.63,966.04
375,32,20260101,41,9,0.03,0.13,104.11,451.16,3817.54
641,32,20260101,135,1,0.14,0.08,61.22,34.98,411.03
790,32,20260101,415,14,0.14,0.13,689.31,640.08,4874.43
811,32,20260101,35,16,0.12,0.07,883.03,515.1,6990.63
937,32,20260101,340,11,0.07,0.05,82.57,58.98,1155.94
85,32,20260101,214,19,0.05,0.08,146.41,234.26,3016.13
664,32,20260101,204,17,0.07,0.14,140.11,280.22,2141.69
407,32,20260101,322,13,0.04,0.08,157.26,314.52,4088.72
652,32,20260101,423,1,0.06,0.07,18.32,21.37,308.33
752,32,20260101,234,8,0.07,0.14,154.49,308.97,2361.44
215,32,20260101,148,19,0.06,0.14,531.59,1240.38,9568.68
699,32,20260101,80,8,0.11,0.09,27.09,22.16,241.31
118,32,20260101,111,15,0.06,0.12,102.73,205.45,1814.82
57,32,20260101,372,5,0.09,0.13,74.07,106.98,855.86
101,32,20260101,57,4,0.08,0.12,131.22,196.82,1705.8
888,32,20260101,297,10,0.07,0.08,296.89,339.3,4283.71
477,32,20260101,226,5,0.09,0.05,123.3,68.5,1315.15
310,32,20260101,407,20,0.07,0.13,300.78,558.58,4554.6
650,32,20260101,143,4,0.14,0.14,195.36,195.36,1395.4
469,32,20260101,439,15,0.05,0.06,343.86,412.63,6945.97
225,32,20260101,267,17,0.1,0.12,674.29,809.15,6877.74
251,32,20260101,272,15,0.09,0.13,652.35,942.28,7538.23
197,32,20260101,142,11,0.13,0.07,141.11,75.98,1020.35
999,32,20260101,456,19,0.15,0.05,643.13,214.38,3858.79
165,32,20260101,206,7,0.14,0.11,294.84,231.66,2042.84
477,32,20260101,120,11,0.04,0.12,65.32,195.97,1763.71
827,32,20260101,80,12,0.05,0.11,290.33,638.73,6155.08
994,32,20260101,367,19,0.12,0.1,460.56,383.8,3761.24
237,32,20260101,22,2,0.13,0.08,3.73,2.29,27.24
320,32,20260101,217,8,0.04,0.06,91.17,136.75,2324.78
635,32,20260101,441,18,0.1,0.05,887.4,443.7,8430.3
883,32,20260101,17,6,0.11,0.08,166.95,121.42,1472.17
975,32,20260101,328,8,0.08,0.06,42.23,31.67,517.28
271,32,20260101,471,14,0.11,0.14,107.29,136.55,1004.64
84,32,20260101,168,2,0.04,0.13,35.52,115.45,967.99
296,32,20260101,428,4,0.08,0.11,105.58,145.17,1359.31
619,32,20260101,254,18,0.04,0.07,178.5,312.37,4596.25
893,32,20260101,499,16,0.13,0.07,55.04,29.64,397.96
206,32,20260101,305,2,0.14,0.11,79.27,62.28,549.19
177,32,20260101,118,15,0.13,0.1,737.78,567.52,5504.99
204,32,20260101,177,14,0.15,0.05,193.28,64.43,1159.71
838,32,20260101,475,3,0.14,0.08,198.77,113.58,1334.59
155,32,20260101,456,20,0.06,0.13,48.61,105.33,866.92
541,32,20260101,426,16,0.06,0.11,306.26,561.48,5359.54
710,32,20260101,355,8,0.14,0.14,370.2,370.2,2644.32
479,32,20260101,363,10,0.15,0.07,372.12,173.66,2282.34
773,32,20260101,314,10,0.03,0.08,6.64,17.72,232.58
625,32,20260101,278,3,0.14,0.1,35.73,25.52,244.97
439,32,20260101,115,20,0.14,0.11,657.36,516.49,4554.53
549,32,20260101,73,20,0.09,0.15,397.53,662.55,4682.02
278,32,20260101,63,15,0.12,0.14,251.73,293.68,2139.7
985,32,20260101,192,6,0.14,0.07,45.66,22.83,303.33
522,32,20260101,178,16,0.02,0.07,100.13,350.46,5256.89
